because_CS,0.515895546,Absolute value then sorted from greatest to least,Mean,Median,,because_CS,0.515895546,Filter for words above the mean,because_CS,0.515895546,Get their original values,because_CS,0.515895546,,because_CS,0.515895546,All the positive values,Mean,Median,,because_CS,0.515895546,Filtered words >= to the Mean,,decision_NN,-0.107549152,All the negative values,Mean,Median,,office_NN,-0.179411725,Filtered words <= to the Mean,,,because_CS,Total: 176 Words
policy_NN,0.063728926,,,,,,,,white_JJ,-0.018815295,,,,,,,,,,,,,,,,,,,,,,,,,,,
health_NN,0.063702818,,,,,,,,congress_NP,-0.01974216,,,,,,,,,,,,,,,,,,,,,,,,,,,
build_VB,0.063700188,,,,,,,,choice_NN,-0.020144492,,,,,,,,,,,,,,,,,,,,,,,,,,,
greatest_JJT,0.063600708,,,,,,,,promised_VBD,-0.020167336,,,,,,,,,,,,,,,,,,,,,,,,,,,
september_NP,0.063341639,,,,,,,,institutions_NNS,-0.020456899,,,,,,,,,,,,,,,,,,,,,,,,,,,
provide_VB,0.06291911,,,,,,,,half_ABN,-0.020745924,,,,,,,,,,,,,,,,,,,,,,,,,,,
changes_NNS,0.062319212,,,,,,,,clean_JJ,-0.021150626,,,,,,,,,,,,,,,,,,,,,,,,,,,
your_PP$,0.062192183,,,,,,,,difference_NN,-0.021395509,,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_VBG,0.062165227,,,,,,,,special_JJ,-0.021408804,,,,,,,,,,,,,,,,,,,,,,,,,,,
next_AP,0.061108128,,,,,,,,restore_VB,-0.021886492,,,,,,,,,,,,,,,,,,,,,,,,,,,
decide_VB,0.061066396,,,,,,,,unemployment_NN,-0.022112813,,,,,,,,,,,,,,,,,,,,,,,,,,,
economy_NN,0.060846254,,,,,,,,crime_NN,-0.022583307,,,,,,,,,,,,,,,,,,,,,,,,,,,
dignity_NN,0.060596044,,,,,,,,agree_VB,-0.022624236,,,,,,,,,,,,,,,,,,,,,,,,,,,
fact_NN,0.060516236,,,,,,,,everyone_PN,-0.023122887,,,,,,,,,,,,,,,,,,,,,,,,,,,
her_PPO,0.060272821,,,,,,,,violence_NN,-0.023254602,,,,,,,,,,,,,,,,,,,,,,,,,,,
even_RB,0.05999747,,,,,,,,equal_JJ,-0.023476886,,,,,,,,,,,,,,,,,,,,,,,,,,,
rates_NNS,0.059983347,,,,,,,,take_VB,-0.024173688,,,,,,,,,,,,,,,,,,,,,,,,,,,
too_QL,0.059919115,,,,,,,,put_VBN,-0.024880961,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_VB,0.059642918,,,,,,,,south_JJ,-0.025433635,,,,,,,,,,,,,,,,,,,,,,,,,,,
threat_NN,0.059574628,,,,,,,,morning_NN,-0.02544397,,,,,,,,,,,,,,,,,,,,,,,,,,,
past_NN,0.059342295,,,,,,,,stand_VB,-0.025470947,,,,,,,,,,,,,,,,,,,,,,,,,,,
american_JJ,0.05931452,,,,,,,,energy_NN,-0.025524845,,,,,,,,,,,,,,,,,,,,,,,,,,,
one_CD,0.058651109,,,,,,,,won't_MD,-0.025639929,,,,,,,,,,,,,,,,,,,,,,,,,,,
democratic_JJ,0.058492886,,,,,,,,worker_NN,-0.025645476,,,,,,,,,,,,,,,,,,,,,,,,,,,
care_VB,0.058055213,,,,,,,,message_NN,-0.025784247,,,,,,,,,,,,,,,,,,,,,,,,,,,
over_RP,0.058007135,,,,,,,,resources_NNS,-0.0258529,,,,,,,,,,,,,,,,,,,,,,,,,,,
told_VBD,0.057965756,,,,,,,,technology_NN,-0.027355971,,,,,,,,,,,,,,,,,,,,,,,,,,,
anyone_PN,0.057887588,,,,,,,,nothing_PN,-0.027488722,,,,,,,,,,,,,,,,,,,,,,,,,,,
which_WDT.,0.057842857,,,,,,,,issues_NNS,-0.027720614,,,,,,,,,,,,,,,,,,,,,,,,,,,
cut_VBN,0.057746624,,,,,,,,second_OD,-0.027809611,,,,,,,,,,,,,,,,,,,,,,,,,,,
makes_VBZ,0.057620798,,,,,,,,live_VB,-0.027886359,,,,,,,,,,,,,,,,,,,,,,,,,,,
science_NN,0.057485309,,,,,,,,later_RBR,-0.028131369,,,,,,,,,,,,,,,,,,,,,,,,,,,
how_WQL,0.057242306,,,,,,,,debate_NN,-0.028142189,,,,,,,,,,,,,,,,,,,,,,,,,,,
almost_RB,0.05717971,,,,,,,,corporate_JJ,-0.028491125,,,,,,,,,,,,,,,,,,,,,,,,,,,
largest_JJT,0.057174073,,,,,,,,question_NN,-0.028605314,,,,,,,,,,,,,,,,,,,,,,,,,,,
risk_NN,0.056870958,,,,,,,,weapons_NNS,-0.028916855,,,,,,,,,,,,,,,,,,,,,,,,,,,
americans_NPS,0.056843628,,,,,,,,real_JJ,-0.029466165,,,,,,,,,,,,,,,,,,,,,,,,,,,
sometimes_RB,0.056781715,,,,,,,,whose_WP$,-0.029516175,,,,,,,,,,,,,,,,,,,,,,,,,,,
law_NN,0.055905404,,,,,,,,candidate_NN,-0.029539359,,,,,,,,,,,,,,,,,,,,,,,,,,,
meet_VB,0.055741939,,,,,,,,share_VB,-0.029852512,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_JJ,0.055578811,,,,,,,,veterans_NNS,-0.030049297,,,,,,,,,,,,,,,,,,,,,,,,,,,
growth_NN,0.055570985,,,,,,,,person_NN,-0.030189868,,,,,,,,,,,,,,,,,,,,,,,,,,,
reduce_VB,0.055374408,,,,,,,,medicare_NN,-0.030340797,,,,,,,,,,,,,,,,,,,,,,,,,,,
solar_JJ,0.055286966,,,,,,,,justice_NN,-0.030465242,,,,,,,,,,,,,,,,,,,,,,,,,,,
pass_VB,0.055115286,,,,,,,,500_CD,-0.030574538,,,,,,,,,,,,,,,,,,,,,,,,,,,
country_NN,0.055036803,,,,,,,,costs_NNS,-0.031302409,,,,,,,,,,,,,,,,,,,,,,,,,,,
secretary_NN,0.054735914,,,,,,,,mortgage_NN,-0.031398523,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_PPO,0.054712504,,,,,,,,worst_JJT,-0.03231877,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_QL,0.054692114,,,,,,,,serve_VB,-0.032566216,,,,,,,,,,,,,,,,,,,,,,,,,,,
them_PPO,0.054305033,,,,,,,,fellow_NN,-0.032882909,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefits_NNS,0.054273025,,,,,,,,thought_VBD,-0.033730042,,,,,,,,,,,,,,,,,,,,,,,,,,,
parents_NNS,0.054128633,,,,,,,,teachers_NNS,-0.033955858,,,,,,,,,,,,,,,,,,,,,,,,,,,
keep_VB,0.054052593,,,,,,,,spirit_NN,-0.034152627,,,,,,,,,,,,,,,,,,,,,,,,,,,
china_NP,0.053951418,,,,,,,,drugs_NNS,-0.035219509,,,,,,,,,,,,,,,,,,,,,,,,,,,
100_CD,0.053760206,,,,,,,,welfare_NN,-0.035300111,,,,,,,,,,,,,,,,,,,,,,,,,,,
given_VBN,0.053531276,,,,,,,,fundamental_JJ,-0.035579032,,,,,,,,,,,,,,,,,,,,,,,,,,,
commitment_NN,0.053445031,,,,,,,,—_RBR,-0.03561634,,,,,,,,,,,,,,,,,,,,,,,,,,,
term_NN,0.053273893,,,,,,,,global_JJ,-0.035753916,,,,,,,,,,,,,,,,,,,,,,,,,,,
end_NN,0.053120467,,,,,,,,buy_VB,-0.036169795,,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_NN,0.052926659,,,,,,,,economic_JJ,-0.036231182,,,,,,,,,,,,,,,,,,,,,,,,,,,
opportunity_NN,0.05251325,,,,,,,,israel_NP,-0.036234524,,,,,,,,,,,,,,,,,,,,,,,,,,,
begin_VB,0.052293627,,,,,,,,simple_JJ,-0.036656539,,,,,,,,,,,,,,,,,,,,,,,,,,,
took_VBD,0.052284609,,,,,,,,ability_NN,-0.037010573,,,,,,,,,,,,,,,,,,,,,,,,,,,
safe_JJ,0.052120269,,,,,,,,spend_VB,-0.037482759,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosperity_NN,0.051926724,,,,,,,,party_NN,-0.037638086,,,,,,,,,,,,,,,,,,,,,,,,,,,
medical_JJ,0.051922965,,,,,,,,during_IN,-0.037831107,,,,,,,,,,,,,,,,,,,,,,,,,,,
troops_NNS,0.051552986,,,,,,,,–_RBR,-0.038887672,,,,,,,,,,,,,,,,,,,,,,,,,,,
children_NNS,0.051253573,,,,,,,,taking_VBG,-0.039029335,,,,,,,,,,,,,,,,,,,,,,,,,,,
world_NN,0.051181761,,,,,,,,their_PP$,-0.039412469,,,,,,,,,,,,,,,,,,,,,,,,,,,
parties_NNS,0.051009779,,,,,,,,create_VB,-0.039461835,,,,,,,,,,,,,,,,,,,,,,,,,,,
save_VB,0.050757745,,,,,,,,necessary_JJ,-0.03990442,,,,,,,,,,,,,,,,,,,,,,,,,,,
behind_IN,0.050650793,,,,,,,,gave_VBD,-0.040647034,,,,,,,,,,,,,,,,,,,,,,,,,,,
’_RN,0.050462133,,,,,,,,too_RB,-0.040892869,,,,,,,,,,,,,,,,,,,,,,,,,,,
50_CD,0.050189233,,,,,,,,line_NN,-0.041091131,,,,,,,,,,,,,,,,,,,,,,,,,,,
people_NNS,0.050142588,,,,,,,,accountability_NN,-0.041348567,,,,,,,,,,,,,,,,,,,,,,,,,,,
safer_JJR,0.049699279,,,,,,,,hard_JJ,-0.041773226,,,,,,,,,,,,,,,,,,,,,,,,,,,
than_IN,0.04953455,,,,,,,,only_AP,-0.042542334,,,,,,,,,,,,,,,,,,,,,,,,,,,
voted_VBD,0.049474169,,,,,,,,our_PP$,-0.043021993,,,,,,,,,,,,,,,,,,,,,,,,,,,
investment_NN,0.049404516,,,,,,,,share_NN,-0.044557497,,,,,,,,,,,,,,,,,,,,,,,,,,,
prices_NNS,0.049284215,,,,,,,,put_VB,-0.044742554,,,,,,,,,,,,,,,,,,,,,,,,,,,
responsibility_NN,0.049099947,,,,,,,,five_CD,-0.045122226,,,,,,,,,,,,,,,,,,,,,,,,,,,
strengthen_VB,0.049083678,,,,,,,,father_NN,-0.045498466,,,,,,,,,,,,,,,,,,,,,,,,,,,
wages_NNS,0.049043347,,,,,,,,force_NN,-0.046239222,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_NN,0.048578468,,,,,,,,values_NNS,-0.046444239,,,,,,,,,,,,,,,,,,,,,,,,,,,
living_VBG,0.04857123,,,,,,,,truth_NN,-0.046756092,,,,,,,,,,,,,,,,,,,,,,,,,,,
common_JJ,0.048528301,,,,,,,,these_DTS,-0.046816204,,,,,,,,,,,,,,,,,,,,,,,,,,,
s_NIL,0.048380347,,,,,,,,yes_RB,-0.048332296,,,,,,,,,,,,,,,,,,,,,,,,,,,
yes_RB,0.048332296,,,,,,,,living_VBG,-0.04857123,,,,,,,,,,,,,,,,,,,,,,,,,,,
credit_NN,0.047977247,,,,,,,,age_NN,-0.048578468,,,,,,,,,,,,,,,,,,,,,,,,,,,
decisions_NNS,0.047666192,,,,,,,,prices_NNS,-0.049284215,,,,,,,,,,,,,,,,,,,,,,,,,,,
tough_JJ,0.046935212,,,,,,,,investment_NN,-0.049404516,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole_JJ,0.046855775,,,,,,,,voted_VBD,-0.049474169,,,,,,,,,,,,,,,,,,,,,,,,,,,
me_PPO,0.046833508,,,,,,,,than_IN,-0.04953455,,,,,,,,,,,,,,,,,,,,,,,,,,,
these_DTS,0.046816204,,,,,,,,safer_JJR,-0.049699279,,,,,,,,,,,,,,,,,,,,,,,,,,,
truth_NN,0.046756092,,,,,,,,parties_NNS,-0.051009779,,,,,,,,,,,,,,,,,,,,,,,,,,,
democracy_NN,0.046700561,,,,,,,,world_NN,-0.051181761,,,,,,,,,,,,,,,,,,,,,,,,,,,
learn_VB,0.046452549,,,,,,,,children_NNS,-0.051253573,,,,,,,,,,,,,,,,,,,,,,,,,,,
values_NNS,0.046444239,,,,,,,,medical_JJ,-0.051922965,,,,,,,,,,,,,,,,,,,,,,,,,,,
force_NN,0.046239222,,,,,,,,prosperity_NN,-0.051926724,,,,,,,,,,,,,,,,,,,,,,,,,,,
gone_VBN,0.045761583,,,,,,,,safe_JJ,-0.052120269,,,,,,,,,,,,,,,,,,,,,,,,,,,
father_NN,0.045498466,,,,,,,,begin_VB,-0.052293627,,,,,,,,,,,,,,,,,,,,,,,,,,,
for_IN,0.045442832,,,,,,,,opportunity_NN,-0.05251325,,,,,,,,,,,,,,,,,,,,,,,,,,,
000_CD,0.045380536,,,,,,,,strength_NN,-0.052926659,,,,,,,,,,,,,,,,,,,,,,,,,,,
problems_NNS,0.045191527,,,,,,,,end_NN,-0.053120467,,,,,,,,,,,,,,,,,,,,,,,,,,,
five_CD,0.045122226,,,,,,,,given_VBN,-0.053531276,,,,,,,,,,,,,,,,,,,,,,,,,,,
vision_NN,0.044778869,,,,,,,,100_CD,-0.053760206,,,,,,,,,,,,,,,,,,,,,,,,,,,
put_VB,0.044742554,,,,,,,,parents_NNS,-0.054128633,,,,,,,,,,,,,,,,,,,,,,,,,,,
ourselves_PPLS,0.04460791,,,,,,,,benefits_NNS,-0.054273025,,,,,,,,,,,,,,,,,,,,,,,,,,,
share_NN,0.044557497,,,,,,,,them_PPO,-0.054305033,,,,,,,,,,,,,,,,,,,,,,,,,,,
ago_RB,0.044273946,,,,,,,,it_PPO,-0.054712504,,,,,,,,,,,,,,,,,,,,,,,,,,,
mess_NN,0.04419686,,,,,,,,growth_NN,-0.055570985,,,,,,,,,,,,,,,,,,,,,,,,,,,
so_RB,0.044071421,,,,,,,,full_JJ,-0.055578811,,,,,,,,,,,,,,,,,,,,,,,,,,,
called_VBN,0.044063883,,,,,,,,meet_VB,-0.055741939,,,,,,,,,,,,,,,,,,,,,,,,,,,
created_VBN,0.044034555,,,,,,,,law_NN,-0.055905404,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_NN,0.043671345,,,,,,,,americans_NPS,-0.056843628,,,,,,,,,,,,,,,,,,,,,,,,,,,
–_VBZ,0.043559991,,,,,,,,risk_NN,-0.056870958,,,,,,,,,,,,,,,,,,,,,,,,,,,
facing_VBG,0.04314419,,,,,,,,almost_RB,-0.05717971,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_CD,0.043120356,,,,,,,,which_WDT.,-0.057842857,,,,,,,,,,,,,,,,,,,,,,,,,,,
our_PP$,0.043021993,,,,,,,,anyone_PN,-0.057887588,,,,,,,,,,,,,,,,,,,,,,,,,,,
then_RB,0.04285729,,,,,,,,over_RP,-0.058007135,,,,,,,,,,,,,,,,,,,,,,,,,,,
possible_JJ,0.042713271,,,,,,,,care_VB,-0.058055213,,,,,,,,,,,,,,,,,,,,,,,,,,,
only_AP,0.042542334,,,,,,,,democratic_JJ,-0.058492886,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_JJ,0.041773226,,,,,,,,american_JJ,-0.05931452,,,,,,,,,,,,,,,,,,,,,,,,,,,
generations_NNS,0.041392172,,,,,,,,past_NN,-0.059342295,,,,,,,,,,,,,,,,,,,,,,,,,,,
accountability_NN,0.041348567,,,,,,,,threat_NN,-0.059574628,,,,,,,,,,,,,,,,,,,,,,,,,,,
line_NN,0.041091131,,,,,,,,too_QL,-0.059919115,,,,,,,,,,,,,,,,,,,,,,,,,,,
too_RB,0.040892869,,,,,,,,rates_NNS,-0.059983347,,,,,,,,,,,,,,,,,,,,,,,,,,,
more_RBR,0.040772172,,,,,,,,even_RB,-0.05999747,,,,,,,,,,,,,,,,,,,,,,,,,,,
city_NN,0.040767844,,,,,,,,greatest_JJT,-0.063600708,,,,,,,,,,,,,,,,,,,,,,,,,,,
come_VBN,0.040663602,,,,,,,,policy_NN,-0.063728926,,,,,,,,,,,,,,,,,,,,,,,,,,,
gave_VBD,0.040647034,,,,,,,,school_NN,-0.064252269,,,,,,,,,,,,,,,,,,,,,,,,,,,
saying_VBG,0.040645223,,,,,,,,stronger_JJR,-0.064270249,,,,,,,,,,,,,,,,,,,,,,,,,,,
long_JJ,0.040552432,,,,,,,,mission_NN,-0.06433456,,,,,,,,,,,,,,,,,,,,,,,,,,,
couple_NN,0.040211363,,,,,,,,allies_NNS,-0.064905391,,,,,,,,,,,,,,,,,,,,,,,,,,,
homeowners_NNS,0.040005946,,,,,,,,always_RB,-0.065361049,,,,,,,,,,,,,,,,,,,,,,,,,,,
student_NN,0.040000466,,,,,,,,republican_NP,-0.065888653,,,,,,,,,,,,,,,,,,,,,,,,,,,
necessary_JJ,0.03990442,,,,,,,,show_VB,-0.066255091,,,,,,,,,,,,,,,,,,,,,,,,,,,
issue_NN,0.039806099,,,,,,,,success_NN,-0.066501404,,,,,,,,,,,,,,,,,,,,,,,,,,,
could_MD,0.039676408,,,,,,,,important_JJ,-0.067649987,,,,,,,,,,,,,,,,,,,,,,,,,,,
create_VB,0.039461835,,,,,,,,instead_RB,-0.068053472,,,,,,,,,,,,,,,,,,,,,,,,,,,
their_PP$,0.039412469,,,,,,,,countries_NNS,-0.068350696,,,,,,,,,,,,,,,,,,,,,,,,,,,
taking_VBG,0.039029335,,,,,,,,nations_NNS,-0.069141906,,,,,,,,,,,,,,,,,,,,,,,,,,,
–_RBR,0.038887672,,,,,,,,respect_NN,-0.069562907,,,,,,,,,,,,,,,,,,,,,,,,,,,
trillion_CD,0.038119333,,,,,,,,ones_NNS,-0.069833882,,,,,,,,,,,,,,,,,,,,,,,,,,,
during_IN,0.037831107,,,,,,,,programs_NNS,-0.070202804,,,,,,,,,,,,,,,,,,,,,,,,,,,
prevent_VB,0.037648269,,,,,,,,state_NN,-0.07047019,,,,,,,,,,,,,,,,,,,,,,,,,,,
party_NN,0.037638086,,,,,,,,appreciate_VB,-0.070575549,,,,,,,,,,,,,,,,,,,,,,,,,,,
spend_VB,0.037482759,,,,,,,,from_IN,-0.071309054,,,,,,,,,,,,,,,,,,,,,,,,,,,
ability_NN,0.037010573,,,,,,,,fight_NN,-0.071955995,,,,,,,,,,,,,,,,,,,,,,,,,,,
ohio_NP,0.036884612,,,,,,,,region_NN,-0.072105182,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple_JJ,0.036656539,,,,,,,,program_NN,-0.073943791,,,,,,,,,,,,,,,,,,,,,,,,,,,
israel_NP,0.036234524,,,,,,,,three_CD,-0.075108248,,,,,,,,,,,,,,,,,,,,,,,,,,,
economic_JJ,0.036231182,,,,,,,,legislation_NN,-0.075147096,,,,,,,,,,,,,,,,,,,,,,,,,,,
buy_VB,0.036169795,,,,,,,,house_NN,-0.075176608,,,,,,,,,,,,,,,,,,,,,,,,,,,
global_JJ,0.035753916,,,,,,,,word_NN,-0.07536944,,,,,,,,,,,,,,,,,,,,,,,,,,,
creating_VBG,0.035744964,,,,,,,,example_NN,-0.075453274,,,,,,,,,,,,,,,,,,,,,,,,,,,
through_IN,0.035675826,,,,,,,,bill_NP,-0.076239511,,,,,,,,,,,,,,,,,,,,,,,,,,,
—_RBR,0.03561634,,,,,,,,clear_JJ,-0.076562722,,,,,,,,,,,,,,,,,,,,,,,,,,,
fundamental_JJ,0.035579032,,,,,,,,require_VB,-0.076656587,,,,,,,,,,,,,,,,,,,,,,,,,,,
welfare_NN,0.035300111,,,,,,,,least_AP,-0.07741648,,,,,,,,,,,,,,,,,,,,,,,,,,,
drugs_NNS,0.035219509,,,,,,,,first_OD,-0.078337063,,,,,,,,,,,,,,,,,,,,,,,,,,,
happen_VB,0.034905603,,,,,,,,republican_JJ,-0.078657314,,,,,,,,,,,,,,,,,,,,,,,,,,,
well_RB,0.034742467,,,,,,,,little_AP,-0.078860635,,,,,,,,,,,,,,,,,,,,,,,,,,,
so_QL,0.03429078,,,,,,,,third_OD,-0.078995302,,,,,,,,,,,,,,,,,,,,,,,,,,,
spirit_NN,0.034152627,,,,,,,,i_PPSS,-0.079539891,,,,,,,,,,,,,,,,,,,,,,,,,,,
peace_NN,0.034069221,,,,,,,,lower_JJR,-0.080328319,,,,,,,,,,,,,,,,,,,,,,,,,,,
teachers_NNS,0.033955858,,,,,,,,find_VB,-0.080429096,,,,,,,,,,,,,,,,,,,,,,,,,,,
thought_VBD,0.033730042,,,,,,,,higher_JJR,-0.080522801,,,,,,,,,,,,,,,,,,,,,,,,,,,
it_PPS,0.033477357,,,,,,,,alone_RB,-0.080571389,,,,,,,,,,,,,,,,,,,,,,,,,,,
good_JJ,0.033178115,,,,,,,,every_AT,-0.080707352,,,,,,,,,,,,,,,,,,,,,,,,,,,
fellow_NN,0.032882909,,,,,,,,family_NN,-0.080837944,,,,,,,,,,,,,,,,,,,,,,,,,,,
proud_JJ,0.032763795,,,,,,,,retirement_NN,-0.081236176,,,,,,,,,,,,,,,,,,,,,,,,,,,
serve_VB,0.032566216,,,,,,,,first_RB,-0.081237686,,,,,,,,,,,,,,,,,,,,,,,,,,,
worst_JJT,0.03231877,,,,,,,,plans_NNS,-0.081312336,,,,,,,,,,,,,,,,,,,,,,,,,,,
mortgage_NN,0.031398523,,,,,,,,around_RB,-0.081682244,,,,,,,,,,,,,,,,,,,,,,,,,,,
costs_NNS,0.031302409,,,,,,,,price_NN,-0.081778132,,,,,,,,,,,,,,,,,,,,,,,,,,,
yet_RB,0.031056952,,,,,,,,offer_VB,-0.081892276,,,,,,,,,,,,,,,,,,,,,,,,,,,
sources_NNS,0.030846852,,,,,,,,known_VBN,-0.081919383,,,,,,,,,,,,,,,,,,,,,,,,,,,
500_CD,0.030574538,,,,,,,,leader_NN,-0.082796324,,,,,,,,,,,,,,,,,,,,,,,,,,,
florida_NP,0.030465906,,,,,,,,those_DTS,-0.082834621,,,,,,,,,,,,,,,,,,,,,,,,,,,
justice_NN,0.030465242,,,,,,,,iran_NP,-0.082854528,,,,,,,,,,,,,,,,,,,,,,,,,,,
medicare_NN,0.030340797,,,,,,,,simply_RB,-0.083024573,,,,,,,,,,,,,,,,,,,,,,,,,,,
losing_VBG,0.03021376,,,,,,,,bill_NN,-0.083197855,,,,,,,,,,,,,,,,,,,,,,,,,,,
person_NN,0.030189868,,,,,,,,use_VB,-0.083230966,,,,,,,,,,,,,,,,,,,,,,,,,,,
opponent_NN,0.030177373,,,,,,,,campaign_NN,-0.083375507,,,,,,,,,,,,,,,,,,,,,,,,,,,
families_NNS,0.030139428,,,,,,,,need_NN,-0.083885319,,,,,,,,,,,,,,,,,,,,,,,,,,,
ought_MD,0.03009652,,,,,,,,forget_VB,-0.084275154,,,,,,,,,,,,,,,,,,,,,,,,,,,
veterans_NNS,0.030049297,,,,,,,,one_PN,-0.084367515,,,,,,,,,,,,,,,,,,,,,,,,,,,
share_VB,0.029852512,,,,,,,,money_NN,-0.084571796,,,,,,,,,,,,,,,,,,,,,,,,,,,
came_VBD,0.029586115,,,,,,,,cut_VB,-0.084884411,,,,,,,,,,,,,,,,,,,,,,,,,,,
candidate_NN,0.029539359,,,,,,,,let_VB,-0.085556388,,,,,,,,,,,,,,,,,,,,,,,,,,,
whose_WP$,0.029516175,,,,,,,,past_AP,-0.087157903,,,,,,,,,,,,,,,,,,,,,,,,,,,
real_JJ,0.029466165,,,,,,,,an_AT,-0.087745273,,,,,,,,,,,,,,,,,,,,,,,,,,,
nearly_RB,0.029338935,,,,,,,,forces_NNS,-0.088149525,,,,,,,,,,,,,,,,,,,,,,,,,,,
while_CS,0.029329723,,,,,,,,less_QL,-0.088222832,,,,,,,,,,,,,,,,,,,,,,,,,,,
needs_VBZ,0.02909261,,,,,,,,all_ABN,-0.088229707,,,,,,,,,,,,,,,,,,,,,,,,,,,
weapons_NNS,0.028916855,,,,,,,,deserve_VB,-0.088759406,,,,,,,,,,,,,,,,,,,,,,,,,,,
question_NN,0.028605314,,,,,,,,should_MD,-0.089238865,,,,,,,,,,,,,,,,,,,,,,,,,,,
environment_NN,0.028510422,,,,,,,,is_BEZ,-0.090574866,,,,,,,,,,,,,,,,,,,,,,,,,,,
corporate_JJ,0.028491125,,,,,,,,by_IN,-0.091577547,,,,,,,,,,,,,,,,,,,,,,,,,,,
debate_NN,0.028142189,,,,,,,,leave_VB,-0.091730241,,,,,,,,,,,,,,,,,,,,,,,,,,,
later_RBR,0.028131369,,,,,,,,number_NN,-0.092189857,,,,,,,,,,,,,,,,,,,,,,,,,,,
live_VB,0.027886359,,,,,,,,learned_VBD,-0.092317009,,,,,,,,,,,,,,,,,,,,,,,,,,,
second_OD,0.027809611,,,,,,,,even_QL,-0.093147094,,,,,,,,,,,,,,,,,,,,,,,,,,,
issues_NNS,0.027720614,,,,,,,,does_DOZ,-0.093495627,,,,,,,,,,,,,,,,,,,,,,,,,,,
basic_JJ,0.027565503,,,,,,,,liberty_NN,-0.094799896,,,,,,,,,,,,,,,,,,,,,,,,,,,
service_NN,0.027548249,,,,,,,,budget_NN,-0.095260231,,,,,,,,,,,,,,,,,,,,,,,,,,,
nothing_PN,0.027488722,,,,,,,,bring_VB,-0.09528401,,,,,,,,,,,,,,,,,,,,,,,,,,,
kind_NN,0.027482287,,,,,,,,east_NR,-0.095534435,,,,,,,,,,,,,,,,,,,,,,,,,,,
difficult_JJ,0.027415469,,,,,,,,reform_NN,-0.095571425,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology_NN,0.027355971,,,,,,,,once_RB,-0.098387695,,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_NN,0.02728045,,,,,,,,private_JJ,-0.099143325,,,,,,,,,,,,,,,,,,,,,,,,,,,
knew_VBD,0.027160225,,,,,,,,world's_NN$,-0.100556103,,,,,,,,,,,,,,,,,,,,,,,,,,,
terror_NN,0.026637671,,,,,,,,problem_NN,-0.100697546,,,,,,,,,,,,,,,,,,,,,,,,,,,
housing_NN,0.026392224,,,,,,,,high_JJ,-0.101109896,,,,,,,,,,,,,,,,,,,,,,,,,,,
friend_NN,0.02611812,,,,,,,,might_MD,-0.103936151,,,,,,,,,,,,,,,,,,,,,,,,,,,
in_RP,0.026102726,,,,,,,,social_JJ,-0.104281905,,,,,,,,,,,,,,,,,,,,,,,,,,,
coverage_NN,0.026060663,,,,,,,,away_RB,-0.105329402,,,,,,,,,,,,,,,,,,,,,,,,,,,
resources_NNS,0.0258529,,,,,,,,quality_NN,-0.105566801,,,,,,,,,,,,,,,,,,,,,,,,,,,
message_NN,0.025784247,,,,,,,,today_NR,-0.105806699,,,,,,,,,,,,,,,,,,,,,,,,,,,
each_DT,0.025697275,,,,,,,,decision_NN,-0.107549152,,,,,,,,,,,,,,,,,,,,,,,,,,,
worker_NN,0.025645476,,,,,,,,ensure_VB,-0.108253498,,,,,,,,,,,,,,,,,,,,,,,,,,,
won't_MD,0.025639929,,,,,,,,best_JJT,-0.108275397,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_NN,0.025524845,,,,,,,,for_CS,-0.110337017,,,,,,,,,,,,,,,,,,,,,,,,,,,
stand_VB,0.025470947,,,,,,,,human_JJ,-0.110766619,,,,,,,,,,,,,,,,,,,,,,,,,,,
morning_NN,0.02544397,,,,,,,,encourage_VB,-0.110901559,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_JJ,0.025433635,,,,,,,,small_JJ,-0.111297248,,,,,,,,,,,,,,,,,,,,,,,,,,,
sense_NN,0.025044678,,,,,,,,debt_NN,-0.111950377,,,,,,,,,,,,,,,,,,,,,,,,,,,
put_VBN,0.024880961,,,,,,,,defense_NN,-0.112315599,,,,,,,,,,,,,,,,,,,,,,,,,,,
process_NN,0.024494548,,,,,,,,man_NN,-0.112757615,,,,,,,,,,,,,,,,,,,,,,,,,,,
take_VB,0.024173688,,,,,,,,america_NP,-0.113319569,,,,,,,,,,,,,,,,,,,,,,,,,,,
takes_VBZ,0.024168835,,,,,,,,system_NN,-0.115690332,,,,,,,,,,,,,,,,,,,,,,,,,,,
